disease_id,0,71,80,13,45,44,11,6,29,32,75,21,78,12,19,3,10,4,8,9,74,15,49,27,5,26,28,63,55,33,23,7,18,37,66,36,38,48,20,61,14,1,40,16,34,52,24,67,39,81,2,68,25,57,58,70,56,17,79,51,60,43,50,59,72,42,47,46,31,77,83,76,53,54,64,22,35,30,82,73,41,62,65,69
0,0.9938206077325017,0.09747681876689362,0.03589673643255437,0.30950787862023166,0.12994170196104307,0.12239120454141637,0.3246023614257443,0.19267919193586736,0.12345879512233947,0.18287457764695997,0.10026817977344935,0.1321638565184056,0.03569541870764691,0.10829605404796541,0.1319360913580806,0.3061354380213771,0.1968691189948263,0.22544004062692358,0.10822797305626379,0.1841331847988923,0.08241028257487854,0.20853096580791175,0.1065664044747284,0.18898236853677652,0.24751745369726047,0.12608520387249145,0.18554536922348053,0.11128548793665817,0.14400976780378769,0.13818529341949357,0.13556936783329854,0.08163648001322266,0.10068160280584104,0.12692454831835923,0.08835350425701974,0.1702862536967767,0.17968535495691945,0.12800844906301273,0.10736341521480537,0.07424540921224984,0.13341770691515314,0.11362996626006712,0.10766007940345108,0.16371999916885643,0.09908726450337481,0.12731147359063102,0.2022954951704688,0.04814697889944658,0.11417142527410995,0.04041942835990822,0.09970791890218653,0.04917484600123792,0.1404006540393737,0.1237334596300741,0.10829605404796541,0.1051126340794656,0.09167599125516841,0.1570030080263154,0.05496358480987758,0.10539130921482522,0.10566569424722097,0.1076366193986629,0.11358083374451906,0.0753474095128798,0.10697358182008444,0.10601390434619772,0.10229731902560346,0.1257190999922416,0.10923788456039485,0.1042940691224358,0.04778118726480164,0.09954924452602729,0.0856262927319897,0.1375909001933418,0.09366723741119964,0.10728667728163072,0.11744513865765828,0.11092621159278182,0.026895528383551803,0.10252574158889197,0.12360210543439912,0.07806202088968706,0.10631824499705189,0.10033628190364369
71,0.09747681876689362,0.7707852416083999,0.2264087842632636,0.2439905836707946,0.5557826206745378,0.5499907355393909,0.16036328321262236,0.2734571011272374,0.2712670851178546,0.20803825782596885,0.6381729665056244,0.20613600830725498,0.17520592840497273,0.3680393023167775,0.19951832028519123,0.15447283659927027,0.3527654808910685,0.24218883036759764,0.2486734633897759,0.317109773483448,0.6048527201335332,0.24295437841261555,0.36954208358234414,0.32021565360486437,0.3090616106555366,0.32412046547274576,0.397485892011995,0.28202356657909305,0.5344377384295647,0.40410192507119413,0.5211845926083502,0.17895429533703577,0.2393716083481716,0.3077981415043232,0.6293473156227377,0.3913928507895452,0.32790845944217467,0.1511381033246166,0.3342958805557938,0.41542855389838595,0.483367496125791,0.44209851705614744,0.6068432275959678,0.5014917855619455,0.515559572983875,0.5203555058863876,0.3518236788758513,0.32766808382467266,0.20853560249655861,0.15884710151133902,0.4476664195603042,0.312240296045122,0.3471059977731457,0.46901426467736307,0.3680393023167775,0.4114615340671827,0.6301175637528599,0.20796419045650144,0.3663515580534144,0.42074731441044444,0.6324963494733815,0.6324963494733815,0.6217680327622923,0.3225314143813678,0.6061980875552813,0.5910494797829562,0.4433921545853196,0.563576268930871,0.41031549674413215,0.5276424454349131,0.37945965006116056,0.5986606180518114,0.5821931774081676,0.5743869751803591,0.630505842010947,0.5891896668346421,0.4874951970479522,0.49609952370659716,0.36222404880603876,0.6158830346201407,0.5386896227156127,0.3621411731277012,0.6169984786410145,0.6260434269933522
80,0.03589673643255437,0.2264087842632636,0.8701587144666616,0.17944815922772314,0.20939459441567745,0.16036988359650703,0.06077758560056005,0.057945546388280575,0.1420697373305741,0.07102045139216567,0.2272637853186075,0.08488595927766195,0.05853316991138055,0.018519003163066358,0.11988224244568842,0.0524510705244301,0.21435659165000334,0.18037421917789723,0.04833970713321557,0.07536886381478901,0.22496391070629487,0.06446254320527484,0.023263913681214846,0.1299557008593538,0.19796911549037624,0.11742429189012381,0.17110566461331186,0.016563262906756453,0.2092614197287864,0.13713460907768008,0.12957902063612625,0.10525217390972041,0.09971889387135206,0.04845804563085967,0.22543963675633208,0.12828716504391263,0.07598444768872091,0.023864862998483435,0.19914847957966106,0.2194113299211214,0.06341417884169603,0.21747585032880293,0.2259151892588932,0.1046626323329834,0.2227731631517281,0.12943091451686212,0.0747168882670539,0.2468851719340309,0.12601431338248836,0.07693672711632465,0.030815049863427035,0.22044651218433017,0.1082652404553329,0.06154336189511954,0.018519003163066358,0.0202265240663021,0.22561166392602777,0.05352949535658508,0.2646335176806702,0.023506791461936263,0.2267701903142371,0.2267701903142371,0.21136295777586891,0.23278020768650146,0.200518670154313,0.2472528093059946,0.02494764340753162,0.15023540475965982,0.04184378204669585,0.1437699401848337,0.23232111647766754,0.18877254593933737,0.22394742501964665,0.187353018915386,0.2263819120561499,0.17729735160987198,0.14133685580966318,0.23582200008763834,0.23000280911315657,0.21255993153483355,0.12615074300658544,0.22483362232890697,0.21375696134827646,0.21237519600237106
13,0.30950787862023166,0.2439905836707946,0.17944815922772314,0.9428534077824496,0.22839997372044843,0.2013898425731444,0.1917883876755886,0.13912757802348144,0.24389295481399353,0.1595625841737109,0.24821962100311984,0.16858235518050688,0.039499416283536905,0.08699670132430783,0.23240970210613002,0.19204659303092755,0.32661263555825665,0.2851664810351474,0.09471326008058577,0.21539525647607716,0.2402416581102054,0.1482538299642424,0.11513282363565663,0.21832745848649174,0.3249278417069265,0.1573913462306766,0.23905614378712664,0.13788071548618475,0.23795479193367747,0.20395694953184218,0.16383925459381166,0.17228136327047508,0.1691681336297746,0.12088107005735654,0.25675005767025616,0.21671705880453132,0.14891027197638879,0.15789302591914214,0.2261021385607635,0.21692478854237324,0.1258517321943037,0.28151096735052594,0.2602556887140455,0.16220364374709967,0.2400731660098884,0.17905623655211855,0.17582415525616008,0.18786911716107393,0.1349228903537497,0.05661914300103368,0.11130286922275065,0.17434685441666656,0.1829911526386122,0.11674069567495243,0.07477629055797036,0.09526357842756666,0.24263128155325303,0.15369817494770785,0.19913160952583783,0.08610615251931786,0.24553373618237906,0.26027619296887194,0.25190496655211303,0.1958836957193536,0.2285629045120669,0.2443615964830377,0.1349022264059617,0.19622343930307834,0.10968272090380632,0.18506953250777675,0.1776673826133227,0.221763100782793,0.24775349676763825,0.21980634175880234,0.2429807791501351,0.21580726781755966,0.2057709059485867,0.3118948355769734,0.17234276760712128,0.24979432925712935,0.19178515414240452,0.27224866401413106,0.24945913351036467,0.2393604450657119
45,0.12994170196104307,0.5557826206745378,0.20939459441567745,0.22839997372044843,0.7766836863998264,0.5012022594127327,0.1659714683616266,0.2512970693802371,0.2525423858665835,0.21401376838359012,0.5785642417215333,0.19325467828781254,0.15976306393451392,0.3319134529878374,0.18844998748550068,0.14438806973219465,0.36715040487422207,0.2385230290770042,0.2267404311501317,0.29146726471319717,0.547607373885364,0.23387263452201587,0.3336147249586446,0.32417810227041355,0.3033898757350576,0.29874320438659574,0.3654244802025206,0.255532425754509,0.48632506745273324,0.37117639965621335,0.47391392178460257,0.16859720302159986,0.223373247571572,0.31670073274135735,0.5687620699211515,0.35987528707011424,0.30123337140849815,0.13763508019178994,0.3086179835427025,0.37903098608675784,0.4379980068169615,0.40470682919814743,0.5501476607986208,0.45544150449446724,0.5115364897224524,0.4928683271299483,0.32183669403949694,0.300265245241814,0.23122365373687864,0.14657570911936252,0.40515145160707866,0.2882755923094087,0.3195216919017073,0.4225306039698605,0.3319134529878374,0.37063815105609044,0.5698871640644201,0.1969539130902422,0.33538121349788874,0.37876182355044585,0.5724055917860316,0.5729292818456162,0.5643846258601588,0.29702985230111245,0.5500888585985308,0.5362578563079223,0.3987498818386842,0.5723893921937756,0.3707156584791137,0.4806481919388994,0.3479369652465172,0.5442869494093479,0.5273148803052617,0.5227985899304413,0.570129148642585,0.5359327871145091,0.44523378407762076,0.4522183452127127,0.33066279610291743,0.5577673292632114,0.49129086864216276,0.3310190729051848,0.5593142202655164,0.5683546347890003
44,0.12239120454141637,0.5499907355393909,0.16036988359650703,0.2013898425731444,0.5012022594127327,0.7707852416083999,0.15767180371263664,0.2779784064545918,0.24717101011104448,0.2229498708649274,0.5756438574168047,0.2099987139710699,0.17865558391149378,0.37448912159997255,0.18205282868933104,0.15875892336932873,0.2902363718022487,0.23392935304530338,0.24310977044185203,0.3218624447182137,0.5384903774627385,0.23881988323046335,0.36829582291314233,0.36203112594043246,0.25171595824469223,0.3222643883932249,0.3965251476620488,0.2856746591812295,0.5323017164024134,0.39787184746085297,0.5231952953273358,0.16283269780765358,0.22570518485992283,0.30318644533743916,0.5622721300869961,0.3713162017587314,0.3331486468233371,0.19614951442989875,0.2788881581071031,0.34973550251141794,0.4836690532655702,0.3866907946074568,0.5416485621649877,0.5055058995908579,0.44967885483207,0.5016670329018766,0.35630343268567366,0.26286557613526407,0.19239810908906757,0.1521926773649378,0.44524608046389613,0.2641478544439383,0.3324759489602029,0.4622320111964432,0.37448912159997255,0.4176789109723682,0.5644778402705222,0.21183275134395252,0.30203935074825866,0.4842004418436462,0.5689807211392212,0.5679049570954368,0.5677104348076206,0.2673685528640376,0.622584450185664,0.5958441968032618,0.4457889372851323,0.5379585752178809,0.4092665474548376,0.5039734014100475,0.31693054097234075,0.5550014149032114,0.5165534539258299,0.531940936771675,0.5637681658104782,0.5736073696576692,0.4645580551343602,0.43357041461777746,0.3223210142531907,0.5584123396880509,0.5376340117513493,0.2967420794948857,0.5596652399885681,0.5706357045446616
11,0.3246023614257443,0.16036328321262236,0.06077758560056005,0.1917883876755886,0.1659714683616266,0.15767180371263664,0.9087872380968218,0.1211661258422427,0.08895546539505779,0.2231717434970414,0.16565367386694935,0.15304253653213865,0.038400478597277056,0.14948781195083527,0.09634730055018309,0.1851182543403325,0.1706747335723811,0.19010455941723695,0.09415451277932724,0.15508513173952887,0.14261476903069453,0.13665322189277923,0.148016339959091,0.14790357011840263,0.18910659873011088,0.15000522513202671,0.1630736979039056,0.10491414915274888,0.15713900680083057,0.15556194628186498,0.16120775116881614,0.07894125526762548,0.10729113546164942,0.12569007467135718,0.14323692164132654,0.18922546889187986,0.29525830692572214,0.10136367603888194,0.11853883801164114,0.12468575420950825,0.2669995905565328,0.15547624626975515,0.14744364915246,0.1655034245003208,0.1420788804845712,0.153649627247699,0.14815198510597877,0.11365632573679996,0.11353331556923511,0.04111290672424886,0.12827249395700163,0.0957904164593381,0.13322403280205683,0.12285423535297721,0.1348398525254108,0.13030495047527935,0.16182335720997887,0.12162832522736722,0.0752253014589157,0.11541701975363222,0.1554158787194596,0.15530219618408792,0.16430814315226472,0.10972616756998958,0.1551934287507415,0.1458045958361364,0.13690995717572085,0.16065796193426024,0.13193495651016876,0.15108291561725076,0.08415592054014133,0.16770197370871381,0.16730903818888998,0.17460066443128475,0.1641087300116654,0.1618783642740001,0.15379349243968166,0.13998396983771233,0.062053543266865976,0.14837719380602543,0.1573267254990996,0.08067549834600127,0.16823467606560386,0.16534633677371652
6,0.19267919193586736,0.2734571011272374,0.057945546388280575,0.13912757802348144,0.2512970693802371,0.2779784064545918,0.1211661258422427,0.8112296656009272,0.14924196829212963,0.12796024666381173,0.28697001852688936,0.14326105349524904,0.09949273719635068,0.21714225489749434,0.11125771133885867,0.17791183755629092,0.15603044410404557,0.12936976951331275,0.5782318405596271,0.21386805468966913,0.2712154209248756,0.1981589230714214,0.21078015969222338,0.16646816049791696,0.12112903318148466,0.5963886890134409,0.20200783169342157,0.1906299756956923,0.25273462491516974,0.23211364146323993,0.3007615084347797,0.3939000209332459,0.14007623334060362,0.19170009678930744,0.2770005933856405,0.25927799075931945,0.1926925753286989,0.12504721626614784,0.13858181561280786,0.16715788600997764,0.27665734387714175,0.19246057143309897,0.28681967528298535,0.3122954541352265,0.21870946539108416,0.2826205595747864,0.26594105969152204,0.10606740019218425,0.10612802969584383,0.08281975114552377,0.2517991403267297,0.12952471076837102,0.1927482811640161,0.2628221103394238,0.21714225489749434,0.2392909179533818,0.27056754149716017,0.1837644618082895,0.13362122829414286,0.24715385638350132,0.2796118700381423,0.28208255220867856,0.2861725246392448,0.12268891987504496,0.29252558818187907,0.2626805947417155,0.2757143407026282,0.2993071623056168,0.2403817995700066,0.26778602141384883,0.13715089817140538,0.28398000881524904,0.24542475295078925,0.293080856908148,0.2715378993073938,0.3047557455555446,0.2811128972088599,0.21357694809757063,0.12429881180471163,0.2867849566315079,0.2941927046778165,0.12946020692771942,0.2790132384927189,0.286943754186609
29,0.12345879512233947,0.2712670851178546,0.1420697373305741,0.24389295481399353,0.2525423858665835,0.24717101011104448,0.08895546539505779,0.14924196829212963,0.7854732984417332,0.10918465110893172,0.279001984765707,0.11251731568576033,0.14877341784850306,0.144748426553133,0.2018457909411112,0.1240458547070351,0.1777936598721051,0.20890795360951794,0.10316891552924544,0.36352396383576757,0.2554500488732163,0.14355533469465523,0.14688784531823437,0.16028845247857834,0.16710360089699086,0.1579218789118258,0.19692870250943664,0.33309236609600573,0.24261175762453185,0.19661503407169542,0.25080980547766557,0.30652440574925166,0.12614213180535694,0.12209580629428138,0.25953747504513003,0.19096958061109762,0.1528101306980131,0.3825471427642425,0.1716669766170658,0.19294189752327845,0.19812319906957046,0.35191835359696455,0.2617501658634574,0.23626299460622105,0.22900222390584896,0.23379275543630368,0.16290394842361985,0.21856617633775244,0.16894198272364344,0.12655220725339794,0.2219040703973513,0.22437517175673757,0.19407134850287433,0.18092952572038692,0.144748426553133,0.15968548793952353,0.2613886285093367,0.4709768241266788,0.25257550342945,0.16168278213627393,0.2675654045635272,0.26848748802962813,0.2727767561483307,0.2263556433389142,0.26346693611228666,0.2550237759564584,0.168503638648063,0.26668611649425267,0.16117710455979892,0.23367101771517435,0.26516613240274955,0.26222329887283063,0.2466396817778779,0.258981009124588,0.26248432712158015,0.2603209026844177,0.22589902560381608,0.4651481531904893,0.24019156250355725,0.26086970621539096,0.2344646838172177,0.5364070324176897,0.2633417608541637,0.2752699603350562
